,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
25,"Glamping descanso y vacación Familiar, La Serena",Alojamiento entero,La Serena,Más de 16,13,5, Habitación,4,privado,134.707,-29.89005,-71.21986,"https://maps.google.com/maps?ll=-29.89005,-71.21986&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","La propiedad no queda al lado de la playa ni el centro, pero si camino hacia el Valle. La casa se encuentra a solo unos metros de la Avda. Islon, desde donde se puede acceder hacia el centro de la serena ( 4 km y unos 8 minutos en auto), a la playa ( 8 km a la playa el faro, unos 15 minutos en auto ), o hacia el valle del Elqui( unos 50km de Vicuña, alrededor de 1 hora en auto )
A solo 20 metros de la casa hay un pequeño local Minimarket, donde se puede comprar todo lo habitualmente necesario.
Nos ha pasado en muchas ocasiones que nuestros huespedes permanecen mucho tiempo de sus vacaciones en la propiedad, disfrutando la piscina privada, tinaja temperada, sala de cine y otros.","""Ven a vivir la experiencia Glamping con nosotros"" Glamping es un nuevo concepto de vacaciones, le brindamos comodidades para que los huéspedes puedan vivir bellos momentos familiares. Pueden compartir Piscina solo para ellos, Tinaja termal familiar, Sala de Cine, área de juegos, biblioteca además de todo lo necesario para compartir juntos y relajarse. Se Arrienda Casa amplia además de cabaña Tiny House, pudiendo ofrecer 5 dormitorios, 4 baños, cocina equipada, área para asados, entre otros.


Tiene amplios espacios, unos 120 metros cuadrados habitables, un patio con parrilla para asados, amplio estacionamiento hasta 5 vehículos.
Casa con sistema de seguridad y portón de acceso electrónico.
Ubicada a 8 kilometros de la playa el Faro y a 4 kilometros del Centro de La Serena. Cuenta con Wifi 200 Mb/seg de bajada y subida.
Piscina Privada para uso Familiar, con área de niños y de adultos.
Tinaja Termal Familiar temperada, para disfrutar en las tarde y Noches.
Sala de Cine equipada con butacas, Audio y Video de ultima generación.
Área de Juegos como Taca taca, cama saltarina, Mini Tenis de mesa, entre otros.",['Vista al patio'],4.67,27,Edu,04-2016,https://www.airbnb.cl/rooms/16410192?adults=1&children=0&infants=0&pets=0&check_in=2023-02-24&check_out=2023-03-03&previous_page_section_name=1000
26,Bella Casa en Bahía Azul,Alojamiento entero,Los Vilos,6,3,3, Habitación,2,privado,110.0,-32.00308,-71.51818,"https://maps.google.com/maps?ll=-32.00308,-71.51818&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Es un lugar alejado del ruido y muy tranquilo ,especial para el descanso.","La casa tiene 3 habitaciones que pueden acomodar 6 personas máximo. Cocina americana, dos baños, living comedor amplio, ideal para parejas, familias grandes o grupos de amigos o amigas que quieran pasar un tiempo agradable alejados del ruido de la ciudad. La casa está emplazada dentro del condominio de Bahía Azul y acceso exclusivo a los roquerios

Acceso de los huéspedes
Tienes derecho a usar toda la casa, excepto  el segundo piso ya que no  esta  habilitado .",['Vista al patio'],4.70,10,Catalina,03-2018,https://www.airbnb.cl/rooms/33881492?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-04&previous_page_section_name=1000
27,Casa a orilla de playa en Guanaqueros,Alojamiento entero,Guanaquero,8,9,5, Habitación,"4,5",privado,551.0,-30.1917,-71.4059,"https://maps.google.com/maps?ll=-30.1917,-71.4059&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Crea recuerdos inolvidables en este alojamiento único y familiar ubicado en el tranquilo balneario de Guanaqueros ¡A tan sólo 10 pasos de la playa!
La casa cuenta con piscina, cancha de beach volley, espacioso quincho con mesa de pool, TV y sistema de sonido, todo conectado a la zona de parrilla y el horno pizzero. Gran terraza con mesa para 10 personas, reposeras, quitasoles y una zona tipo lounge perfecta para leer un libro y descansar viendo los más hermosos atardeceres.
¡Es un lugar único!",['Vista a la bahía'],,,Macarena,03-2015,https://www.airbnb.cl/rooms/770432150924087255?adults=1&children=0&infants=0&pets=0&check_in=2023-02-21&check_out=2023-02-28&previous_page_section_name=1000
28,Casona con piscina,Casa de campo entero,Vicuña,10,7,5, Habitación,"3,5",privado,150.0,-30.02633,-70.63228,"https://maps.google.com/maps?ll=-30.02633,-70.63228&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Desconectate de tus preocupaciones en esta cómoda  y amplia casa equipada para 10 personas, ideal para familias con piscina y quincho para disfrutar de los soleados días en el valle de elqui la casona está ubicada a 7 min pasado Vicuña frente al pueblo Diaguita más detalles de la ubicacion por interno.",['Vista al valle'],,,Maritza,10-2022,https://www.airbnb.cl/rooms/737681233067389814?adults=1&children=0&infants=0&pets=0&check_in=2023-02-28&check_out=2023-03-05&previous_page_section_name=1000
29,"Arriendo casa en condominio, Los Molles",Alojamiento entero,Los Molles,6,2,2, Habitación,2,privado,110.0,-32.22335,-71.5096,"https://maps.google.com/maps?ll=-32.22335,-71.5096&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","La casa está emplazada en un condominio privado, por lo que es un lugar seguro. Cuenta con caminos interiores donde es posible salir a trotar o andar en bicicleta.","Lugares de interés: Parque El Puquen. Te va a encantar mi espacio por porque el lugar es hermoso, muy tranquilo para descansar y disfrutar con la familia. Mi alojamiento es bueno para parejas y familias (con hijos). La casa está ubicada en condominio rocas del mar.

El espacio
Además de contar con una cama king y una matrimonial, la casa cuenta con dos futones, por lo que la capacidad de ésta, es para 6 personas.",['Costa'],4.83,50,Alexandra,11-2016,https://www.airbnb.cl/rooms/16095543?adults=1&children=0&infants=0&pets=0&check_in=2023-03-10&check_out=2023-03-16&previous_page_section_name=1000
30,Casa 3 dormitorio con vista al mar,Alojamiento entero,Pichidangui,6,6,3, Habitación,2,privado,110.0,-32.13556,-71.53481,"https://maps.google.com/maps?ll=-32.13556,-71.53481&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Está frente al paseo de la costanera y lo turístico de balneario,"Casa grande con vista panorámica del mar, muy cómoda, con chimenea, jacuzzi y todo lo necesario para tener una agradable estadía","['Acceso a playa Público o compartido', 'Frente a la playa']",4.61,46,Ruby Sabrina,11-2016,https://www.airbnb.cl/rooms/20267504?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000
31,Descanso en la naturaleza cerca de Los Molles,Casa de campo entero,Ligua ,8,5,3, Habitación,"2,5",privado,140.0,-32.21024,-71.50797,"https://maps.google.com/maps?ll=-32.21024,-71.50797&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate con toda la familia en este tranquilo lugar, a pasos de la playa de los Molles, maravillosa parcela dentro del condominio Rocas del Mar

El espacio
3 grandes habitaciones, una en suite con cama king y las otras dos con camas dobles (matrimoniales) y una cama de 1 1/2 pza cada una",['Cocina'],5.0,20,David,03-2015,https://www.airbnb.cl/rooms/51849039?adults=1&children=0&infants=0&pets=0&check_in=2023-02-22&check_out=2023-02-27&previous_page_section_name=1000
32,Casa para 10 personas,Alojamiento entero,Coquimbo,10,5,5, Habitación,3,privado,120.0,-29.95336,-71.26109,"https://maps.google.com/maps?ll=-29.95336,-71.26109&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate con toda la familia en este tranquilo lugar para quedarse. A solo 7 minutos de la playa, con supermercados y farmacias cerca. A 12 minutos del centro de la serena. Cuenta con wifi, sillón de masajes, estacionamiento, lavadora, espacioso quincho para disfrutar y una preciosa vista. 
Además tiene 5 habitaciones y 3 baños.",['Cocina'],,,Cecilia,12-2022,https://www.airbnb.cl/rooms/813624559049803738?adults=1&children=0&infants=0&pets=0&check_in=2023-02-15&check_out=2023-02-20&previous_page_section_name=1000
33,Cabaña CielodePeralillo Valle de Elqui 3 drmtorios,Alojamiento entero,Vicuña,6,4,3, Habitación,2,privado,140.0,-30.02961,-70.65411,"https://maps.google.com/maps?ll=-30.02961,-70.65411&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Relájate con toda la familia en este tranquilo lugar para quedarse con tinaja privada y full equipada,['Cocina'],,,Maria Fernanda,12-2021,https://www.airbnb.cl/rooms/731379898272759974?adults=1&children=0&infants=0&pets=0&check_in=2023-02-19&check_out=2023-02-24&previous_page_section_name=1000
34,Agradable casa de playa en condominio Agua Dulce,Casa de campo entero,Canela,10,7,4, Habitación,3,privado,360.0,-31.51373,-71.55836,"https://maps.google.com/maps?ll=-31.51373,-71.55836&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate con toda la familia en este tranquilo lugar para quedarse en el condominio Agua Dulce a 15 minutos de la playa caminando con cómodas habitaciones y con Quincho para hacer asados y compartir en familia, muy cerca de comercios en auto en Huentelauquen",['Cocina'],,,Isabel,09-2016,https://www.airbnb.cl/rooms/47264657?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000
35,Hermosa Casa Guanaqueros frente al mar con piscina,Chalé entero,Guanaqueros,8,5,3, Habitación,2,privado,330.0,-30.19638,-71.41802,"https://maps.google.com/maps?ll=-30.19638,-71.41802&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","La casa esta en un sector muy tranquilo, en un barrio residencial.","Hermosa Casa frente al mar, con excelente vista, inmejorable ubicación y en el mejor sector de la bahía. Se encuentra recién remodelada, totalmente amoblada y equipada, con todo lo necesario para que tengas una estadía espectacular. 

Posee un precioso jardín, piscina, jacuzzi, parrilla para asados, juegos infantiles y estacionamiento para 4 autos


La playa está enfrente a menos de 2 minutos caminando.",['Vista al océano'],4.0,4,Anita,07-2014,https://www.airbnb.cl/rooms/18360166?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-04&previous_page_section_name=1000
36,Casa de campo piscina tinaja uso exclusivo grupos,Cabaña entero,Vicuña,12,10,3, Habitación,2,privado,200.0,-30.03213,-70.7027,"https://maps.google.com/maps?ll=-30.03213,-70.7027&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa de Campo Hierro Viejo, lugar único y exclusivo para pasar días de relajo junto a la familia o amigos, contamos con piscina y tinaja para 10 personas, totalmente equipada, cuenta con estacionamiento privado, sector rural a pasos del museo Gabriela Mistral y 5 minutos de la plaza de Vicuña.",['Cocina'],,,Yesika,03-2022,https://www.airbnb.cl/rooms/587130970002398139?adults=1&children=0&infants=0&pets=0&check_in=2023-02-15&check_out=2023-02-20&previous_page_section_name=1000
37,Casa Tinaja Tongoy,Habitación privada en alojamiento,Tongoy,6,6,2, Habitación,2,privado,100.0,-30.2718,-71.4891,"https://maps.google.com/maps?ll=-30.2718,-71.4891&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Zona residencial, ubicado a la salida de tongoy","Casa Tinaja Tongoy, espacio único creado especialmente para que te sientas en un Spa

El espacio
Cuenta con 2 dormitorios, 2 baños, cocina equipada, lavadora, patio amplio, asadera, 2 pérgolas, sauna(valor adicional) cama de cuarzo, tinaja con hidromasaje,",['Vista al patio'],,,Sandra,12-2022,https://www.airbnb.cl/rooms/778440563125673990?adults=1&children=0&infants=0&pets=0&check_in=2023-02-16&check_out=2023-02-22&previous_page_section_name=1000
38,Lodge Peralillo Valle de Elqui,Cabaña entero,Vicuña,7,7,3, Habitación,2,privado,80.0,-30.0354,-70.6495,"https://maps.google.com/maps?ll=-30.0354,-70.6495&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Sector rural tranquilo, ideal para el relajo y descanso.","Acogedora Cabaña de 110 m2 en Peralillo Valle de Elqui en terreno de 1000 m2. Está equipada para 7 personas en un sector rural tranquilo ideal para el descanso, y desconexión, rodeado de árboles centenarios con cama de cuarzo y hamaca bajo los árboles. Cuenta con aire acondicionado, baño principal con hidromasaje, todas las camas tienen calienta cama, amplio estacionamiento. 
Mínimo 2 dias.",['Vista al patio'],,,Martina,09-2022,https://www.airbnb.cl/rooms/716850582126578100?adults=1&children=0&infants=0&pets=0&check_in=2023-06-01&check_out=2023-06-06&previous_page_section_name=1000
39,Parcela para Familias Valle de Elqui,Chalé entero,Elqui,1,12,5, Habitación,"3,5",privado,172.688,-29.94823,-71.13918,"https://maps.google.com/maps?ll=-29.94823,-71.13918&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Parcela ubicada en Algarrobito a 10 minutos de La Serena 
cuenta con amplias y cómodas dependencias para un descanso ideal de vacaciones 
Piscina 
Área de Juegos
Quincho
Tina de Madera 
5 cómodos dormitorios",['Cocina'],,,Wendy,09-2017,https://www.airbnb.cl/rooms/21122996?adults=1&children=0&infants=0&pets=0&check_in=2023-02-15&check_out=2023-02-22&previous_page_section_name=1000
40,"Casa en Jardines del Valle, El Hinojal",Alojamiento entero,La Serena,10,7,4, Habitación,"2,5",privado,200.0,-29.8785,-71.2292,"https://maps.google.com/maps?ll=-29.8785,-71.2292&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Parcelas condominio, tranquilidad entre vecinos","Casa familiar, tranquila, amplia y con una hermosa vista, retirada de la ciudad para relajarse y tiene varias actividades dentro del mismo hogar

El espacio
Hermosa vista, zona alejado del ruido cerca del zoológico, tambien se puede tomar ruta hacia el embalse Puclaro, además varios restaurante en las cercanías",['Cocina'],5.0,11,Ricardo,07-2019,https://www.airbnb.cl/rooms/36401921?adults=1&children=0&infants=0&pets=0&check_in=2023-03-16&check_out=2023-03-21&previous_page_section_name=1000
41,GRAN CASA EN PARCELA CON PISCINA,Alojamiento entero,La Serena,8,6,4, Habitación,"5,5",privado,300.0,-29.93897,-71.24681,"https://maps.google.com/maps?ll=-29.93897,-71.24681&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Estamos ubicados en el mejor sector de la Serena , cercano al hermoso cerro grande donde podras realizar treeking , bicicleta y montañismo. Cercano a supermercados, tiendas, bancos , cafeterias, restaurante.
Nuestra casona esta ubicada dentro de un condominio con seguridad las 24 horas . Sector seguro, de mucha vegetación .",Hermosa parcela en la ciudad con casa muy comoda y espaciosa donde podras disfrutar de la naturaleza en familia .,['Cocina'],,,Fabiola,01-2022,https://www.airbnb.cl/rooms/54193855?adults=1&children=0&infants=0&pets=0&check_in=2023-02-15&check_out=2023-02-22&previous_page_section_name=1000
42,"casa mediterránea, piscina y tinaja caliente",Alojamiento entero,Coquimbo,7,4,4, Habitación,"2,5",privado,179.99,-29.96558,-71.30439,"https://maps.google.com/maps?ll=-29.96558,-71.30439&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Tranquilo, barrio residencial","Desconecta de tus preocupaciones en este espacio tan amplio y sereno, cuenta con piscina y todo lo necesario para que pases tus mejores vacaciones, cercano al casino Enjoy.
Cuenta con piscina con protección para niños  y tinaja caliente para 4 personas techado.
Habitación principal cama Queen con baño en subiré.
Segunda habitación con cama doble y 2 habitaciones con camas singles (total 4 piezas)


Maravillosa casa mediterránea, cuenta con piscina y tinaja caliente techada para 4 personas",['Acceso la playa Público o compartido'],,,Francisco Jesús,05-2015,https://www.airbnb.cl/rooms/768030639518032392?adults=1&children=0&infants=0&pets=0&check_in=2023-02-22&check_out=2023-02-27&previous_page_section_name=1000
43,"Bella casa bajo un limpio cielo, Valle del Elqui",Alojamiento entero,La Serena,12,9,4, Habitación,3,privado,450.0,-29.92632,-71.12055,"https://maps.google.com/maps?ll=-29.92632,-71.12055&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","La casa está ubicada dentro de un condominio privado, alejado de la ciudad, pero accesible en vehículo particular, taxi y uber.
El supermercado y farmacia más cercanos están a 25 minutos en auto (en dirección a La Serena).","Hermosa casa ubicada en las puertas del Valle del Elqui. Acogedora, amplia, iluminada, especial para descansar, rodeado de naturaleza, tranquilo y silencioso en medio de la precordillera.

El espacio
Casa nueva, totalmente equipada. Calefacción a leña, jacuzzi, sistema termosolar para agua caliente.",['Cocina'],,,Hernan,04-2019,https://www.airbnb.cl/rooms/33692823?adults=1&children=0&infants=0&pets=0&check_in=2023-02-15&check_out=2023-02-20&previous_page_section_name=1000
44,ECLIPSE LA SERENA 2019 Casa Boutique Parcela,Habitación privada en casa de campo,La Serena,Más de 16,10,8, Habitación,"4,5compartidos",compartido,1.2,-29.92842,-71.1342,"https://maps.google.com/maps?ll=-29.92842,-71.1342&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Un sector amigable sus CIELO Limpios y puros , sin contaminacion , naturaleza, flora y fauna nativa amistosa.
Tranquilidad y Seguridad .","ECLIPSE LA SERENA VALLE ELQUI Casa parcela Amplia amigable con el entorno natural , puedes deleitarte con una vista espectacular al Valle Elqui , a la Serena , disfrutar de la exquisitas papayas , paltas , olivos , granadas , duraznos , y  frutales según sea la temporada .
Un micro clima inigualable , grato ambiente con una flora y fauna que permite gozar la naturaleza.
Cómoda ubicación a 5 minutos del aeropuerto,  15  De La serena 20 de Vicuña , conectividad con Ruta 5 

Control 24 hrs guardias


Precios se considera por persona puedes hacer Uso de todas las areas comunes , jardines , Biblioteca stars.",['Cocina'],,,Maria Teresa,12-2015,https://www.airbnb.cl/rooms/19322654?adults=1&children=0&infants=0&pets=0&check_in=2023-02-22&check_out=2023-02-27&previous_page_section_name=1000
45,Eclipse 2019 El mirador,Alojamiento entero,La Serena,10,8,4, Habitación,3,privado,900.0,-29.92959,-71.13328,"https://maps.google.com/maps?ll=-29.92959,-71.13328&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa tipo hacienda muy acogedora,soleada hermosa vista valle de elquí, amplia y privada ideal para desconectarse.
Cerca del pueblo con negocios para comprar todo a 15 minutos de la ciudad y playas,  cercana aeropuerto,contacto con lo natural , ideal para caminatas  subir cerro.",['Cocina'],,,Erika,02-2017,https://www.airbnb.cl/rooms/34638830?adults=1&children=0&infants=0&pets=0&check_in=2023-02-15&check_out=2023-02-20&previous_page_section_name=1000
46,Casa cerca del Valle para Eclipse Solar 2019,Casa de campo entero,La Serena,10,6,3, Habitación,2,privado,500.0,-29.91955,-71.13326,"https://maps.google.com/maps?ll=-29.91955,-71.13326&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","La casa está situada a aproximadamente a 20 kilómetros de la ciudad de La Serena, camino hacia el Valle de Elqui. Y alrededor de 3 kilómetros del pueblo de Altovalsol. Está rodeada de pueblos pintorescos donde encontrarán comida típica, tal como empanadas, dulces, pan amasado, entre otros.","La casa se ubica dentro de un sector privado de Parcelas de agrado de 5000 m2 y 200 m2 construidos. La decoración es de estilo rústico-campestre, con espacios amplios, muy acogedora,  buena iluminación natural, hermosa vista hacia la ciudad y el campo, apacible, rodeado de naturaleza, clima agradable, 
hermosos atardeceres y de noche se puede apreciar el cielo estrellado.


Amplia cocina americana, ideal para realizar comidas en grupo. Cuenta con estufas y chimenea para abrigar los espacios durante el invierno.",['Cocina'],,,Pilar,05-2019,https://www.airbnb.cl/rooms/34414732?adults=1&children=0&infants=0&pets=0&check_in=2023-02-15&check_out=2023-02-21&previous_page_section_name=1000
